account_id,month,plan,arpu_usd,support_tickets,churned
A013544,2026-06,Month-to-month,63.02,3,0
A013545,2026-06,Month-to-month,56.7,0,0
A013546,2026-06,Month-to-month,62.84,3,0
A013547,2026-06,Month-to-month,63.18,2,0
A013548,2026-06,Month-to-month,68.45,4,0
A013549,2026-06,Month-to-month,51.65,1,0
A013550,2026-06,Month-to-month,66.46,3,0
A013551,2026-06,Month-to-month,91.55,3,0
A013552,2026-06,Month-to-month,94.29,2,0
A013553,2026-06,Month-to-month,54.73,2,0
A013554,2026-06,Month-to-month,28.74,3,0
A013555,2026-06,Month-to-month,68.77,1,0
A013556,2026-06,Month-to-month,92.44,3,0
A013557,2026-06,Month-to-month,55.56,3,1
A013558,2026-06,Month-to-month,99.11,2,0
A013559,2026-06,Month-to-month,78.48,3,0
A013560,2026-06,Month-to-month,97.4,3,0
A013561,2026-06,Month-to-month,66.11,3,0
A013562,2026-06,Month-to-month,60.09,1,0
A013563,2026-06,Month-to-month,77.68,3,0
A013564,2026-06,Month-to-month,61.18,2,0
A013565,2026-06,Month-to-month,85.22,1,0
A013566,2026-06,Month-to-month,67.56,3,0
A013567,2026-06,Month-to-month,59.5,0,0
A013568,2026-06,Month-to-month,77.22,4,0
A013569,2026-06,Month-to-month,93.53,3,0
A013570,2026-06,Month-to-month,83.39,1,0
A013571,2026-06,Month-to-month,65.15,3,0
A013572,2026-06,Month-to-month,65.67,1,0
A013573,2026-06,Month-to-month,54.49,2,0
A013574,2026-06,Month-to-month,59.56,3,0
A013575,2026-06,Month-to-month,71.98,1,0
A013576,2026-06,Month-to-month,58.17,3,0
A013577,2026-06,Month-to-month,56.72,1,0
A013578,2026-06,Month-to-month,76.31,4,0
A013579,2026-06,Month-to-month,74.52,1,0
A013580,2026-06,Month-to-month,70.6,0,0
A013581,2026-06,Month-to-month,71.07,4,0
A013582,2026-06,Month-to-month,78.43,4,0
A013583,2026-06,Month-to-month,65.0,1,0
A013584,2026-06,Month-to-month,79.08,3,0
A013585,2026-06,Month-to-month,79.52,2,0
A013586,2026-06,Month-to-month,64.72,1,0
A013587,2026-06,Month-to-month,99.09,1,0
A013588,2026-06,Month-to-month,63.92,1,0
A013589,2026-06,Month-to-month,75.73,1,0
A013590,2026-06,Month-to-month,67.4,4,0
A013591,2026-06,Month-to-month,28.1,4,0
A013592,2026-06,Month-to-month,75.34,5,0
A013593,2026-06,Month-to-month,74.12,5,0
A013594,2026-06,Month-to-month,68.51,4,0
A013595,2026-06,Month-to-month,69.26,1,0
A013596,2026-06,Month-to-month,60.47,2,0
A013597,2026-06,Month-to-month,47.54,3,0
A013598,2026-06,Month-to-month,53.77,1,0
A013599,2026-06,Month-to-month,80.45,2,0
A013600,2026-06,Month-to-month,71.35,2,0
A013601,2026-06,Month-to-month,58.94,4,0
A013602,2026-06,Month-to-month,73.94,2,0
A013603,2026-06,Month-to-month,73.21,4,0
A013604,2026-06,Month-to-month,98.93,3,0
A013605,2026-06,Month-to-month,77.07,2,0
A013606,2026-06,Month-to-month,79.42,0,0
A013607,2026-06,Month-to-month,77.33,4,1
A013608,2026-06,Month-to-month,69.53,3,0
A013609,2026-06,Month-to-month,61.14,2,0
A013610,2026-06,Month-to-month,79.8,2,0
A013611,2026-06,Month-to-month,54.44,2,0
A013612,2026-06,Month-to-month,60.4,2,0
A013613,2026-06,Month-to-month,65.63,3,0
A013614,2026-06,Month-to-month,63.48,2,0
A013615,2026-06,Month-to-month,104.43,4,0
A013616,2026-06,Month-to-month,57.17,2,0
A013617,2026-06,Month-to-month,73.57,4,0
A013618,2026-06,Month-to-month,60.01,3,0
A013619,2026-06,Month-to-month,64.38,3,0
A013620,2026-06,Month-to-month,56.78,1,0
A013621,2026-06,Month-to-month,64.17,2,0
A013622,2026-06,Month-to-month,72.44,3,0
A013623,2026-06,Month-to-month,72.22,0,0
A013624,2026-06,Month-to-month,70.64,2,0
A013625,2026-06,Month-to-month,84.29,1,0
A013626,2026-06,Month-to-month,53.57,2,0
A013627,2026-06,Month-to-month,58.66,2,0
A013628,2026-06,Month-to-month,88.71,4,0
A013629,2026-06,Month-to-month,47.55,1,0
A013630,2026-06,Month-to-month,41.56,2,0
A013631,2026-06,Month-to-month,56.23,1,0
A013632,2026-06,Month-to-month,82.62,1,0
A013633,2026-06,Month-to-month,101.83,3,0
A013634,2026-06,Month-to-month,59.67,4,0
A013635,2026-06,Month-to-month,88.04,3,0
A013636,2026-06,Month-to-month,86.22,0,0
A013637,2026-06,Month-to-month,70.98,2,0
A013638,2026-06,Month-to-month,26.53,1,0
A013639,2026-06,Month-to-month,59.0,3,0
A013640,2026-06,Month-to-month,76.74,2,0
A013641,2026-06,Month-to-month,56.71,3,0
A013642,2026-06,Month-to-month,52.12,0,0
A013643,2026-06,Month-to-month,73.33,4,0
A013644,2026-06,Month-to-month,69.44,7,0
A013645,2026-06,Month-to-month,49.96,2,0
A013646,2026-06,Month-to-month,54.16,2,1
A013647,2026-06,Month-to-month,70.15,4,0
A013648,2026-06,Month-to-month,83.17,0,0
A013649,2026-06,Month-to-month,49.96,2,0
A013650,2026-06,Month-to-month,96.72,0,0
A013651,2026-06,Month-to-month,79.86,2,0
A013652,2026-06,Month-to-month,54.69,2,0
A013653,2026-06,Month-to-month,55.27,0,0
A013654,2026-06,Month-to-month,88.66,3,0
A013655,2026-06,Month-to-month,65.42,0,0
A013656,2026-06,Month-to-month,62.68,4,0
A013657,2026-06,Month-to-month,50.9,4,0
A013658,2026-06,Month-to-month,73.86,5,0
A013659,2026-06,Month-to-month,68.86,0,0
A013660,2026-06,Month-to-month,80.24,4,0
A013661,2026-06,Month-to-month,109.01,2,0
A013662,2026-06,Month-to-month,70.18,5,0
A013663,2026-06,Month-to-month,64.29,2,0
A013664,2026-06,Month-to-month,56.79,2,0
A013665,2026-06,Month-to-month,68.25,2,0
A013666,2026-06,Month-to-month,67.09,3,0
A013667,2026-06,Month-to-month,79.65,3,0
A013668,2026-06,Month-to-month,41.26,4,0
A013669,2026-06,Month-to-month,75.67,0,0
A013670,2026-06,Month-to-month,70.69,3,0
A013671,2026-06,Month-to-month,59.39,3,0
A013672,2026-06,Month-to-month,65.49,2,0
A013673,2026-06,Month-to-month,86.31,4,0
A013674,2026-06,Month-to-month,68.07,4,0
A013675,2026-06,Month-to-month,41.74,0,0
A013676,2026-06,Month-to-month,64.39,2,0
A013677,2026-06,Month-to-month,76.48,5,0
A013678,2026-06,Month-to-month,55.84,2,0
A013679,2026-06,Month-to-month,79.94,3,0
A013680,2026-06,Month-to-month,61.62,3,0
A013681,2026-06,Month-to-month,64.89,2,0
A013682,2026-06,Month-to-month,62.42,4,0
A013683,2026-06,Month-to-month,48.24,5,0
A013684,2026-06,Month-to-month,100.14,0,0
A013685,2026-06,Month-to-month,93.62,2,0
A013686,2026-06,Month-to-month,84.25,2,0
A013687,2026-06,Month-to-month,88.0,0,0
A013688,2026-06,Month-to-month,35.14,3,0
A013689,2026-06,Month-to-month,63.02,5,0
A013690,2026-06,Month-to-month,76.42,3,0
A013691,2026-06,Month-to-month,88.32,3,0
A013692,2026-06,Month-to-month,60.42,2,0
A013693,2026-06,Month-to-month,81.36,3,0
A013694,2026-06,Month-to-month,53.85,4,0
A013695,2026-06,Month-to-month,59.48,4,0
A013696,2026-06,Month-to-month,78.77,4,0
A013697,2026-06,Month-to-month,54.94,1,0
A013698,2026-06,Month-to-month,60.12,3,0
A013699,2026-06,Month-to-month,51.5,2,0
A013700,2026-06,Month-to-month,64.16,3,0
A013701,2026-06,Month-to-month,71.67,2,0
A013702,2026-06,Month-to-month,63.65,2,0
A013703,2026-06,Month-to-month,77.59,3,0
A013704,2026-06,Month-to-month,78.52,2,0
A013705,2026-06,Month-to-month,70.65,3,0
A013706,2026-06,Month-to-month,63.88,4,0
A013707,2026-06,Month-to-month,79.05,3,0
A013708,2026-06,Month-to-month,68.04,4,0
A013709,2026-06,Month-to-month,58.83,0,0
A013710,2026-06,Month-to-month,50.94,3,0
A013711,2026-06,Month-to-month,82.7,4,0
A013712,2026-06,Month-to-month,58.34,0,0
A013713,2026-06,Month-to-month,57.65,1,0
A013714,2026-06,Month-to-month,67.85,2,0
A013715,2026-06,Month-to-month,80.17,4,0
A013716,2026-06,Month-to-month,28.76,1,0
A013717,2026-06,Month-to-month,78.86,2,0
A013718,2026-06,Month-to-month,51.15,4,0
A013719,2026-06,Month-to-month,41.36,2,0
A013720,2026-06,Month-to-month,54.29,4,0
A013721,2026-06,Month-to-month,46.6,3,0
A013722,2026-06,Month-to-month,56.3,0,0
A013723,2026-06,Month-to-month,78.81,4,0
A013724,2026-06,Month-to-month,73.76,2,0
A013725,2026-06,Month-to-month,59.2,4,0
A013726,2026-06,Month-to-month,46.69,4,0
A013727,2026-06,Month-to-month,55.59,3,0
A013728,2026-06,Month-to-month,81.43,2,1
A013729,2026-06,Month-to-month,86.81,0,0
A013730,2026-06,Month-to-month,46.05,1,0
A013731,2026-06,Month-to-month,59.23,3,0
A013732,2026-06,Month-to-month,77.29,3,0
A013733,2026-06,Month-to-month,75.44,7,0
A013734,2026-06,Month-to-month,82.41,1,0
A013735,2026-06,Month-to-month,69.09,0,0
A013736,2026-06,Month-to-month,61.55,4,0
A013737,2026-06,Month-to-month,62.12,4,0
A013738,2026-06,Month-to-month,67.55,3,0
A013739,2026-06,Month-to-month,52.22,1,0
A013740,2026-06,Month-to-month,78.53,1,0
A013741,2026-06,Month-to-month,65.6,3,0
A013742,2026-06,Month-to-month,80.46,0,0
A013743,2026-06,Month-to-month,58.99,1,0
A013744,2026-06,Month-to-month,73.45,4,0
A013745,2026-06,Month-to-month,46.52,3,0
A013746,2026-06,Month-to-month,51.44,1,0
A013747,2026-06,Month-to-month,62.62,3,0
A013748,2026-06,Month-to-month,93.36,2,0
A013749,2026-06,Month-to-month,72.06,2,0
A013750,2026-06,Month-to-month,70.99,1,0
A013751,2026-06,Month-to-month,95.29,4,0
A013752,2026-06,Month-to-month,68.99,4,0
A013753,2026-06,Month-to-month,57.82,1,0
A013754,2026-06,Month-to-month,61.89,2,0
A013755,2026-06,Month-to-month,69.62,1,0
A013756,2026-06,Month-to-month,87.66,0,0
A013757,2026-06,Month-to-month,64.43,1,1
A013758,2026-06,Month-to-month,41.74,3,0
A013759,2026-06,Month-to-month,65.41,3,0
A013760,2026-06,Month-to-month,68.06,1,0
A013761,2026-06,Month-to-month,69.52,4,0
A013762,2026-06,Month-to-month,76.64,5,0
A013763,2026-06,Month-to-month,39.13,3,0
A013764,2026-06,Month-to-month,75.07,5,0
A013765,2026-06,Month-to-month,74.86,2,0
A013766,2026-06,Month-to-month,69.46,3,0
A013767,2026-06,Month-to-month,63.72,2,0
A013768,2026-06,Month-to-month,78.62,2,0
A013769,2026-06,Month-to-month,51.33,2,0
A013770,2026-06,Month-to-month,66.51,5,0
A013771,2026-06,Month-to-month,70.91,4,0
A013772,2026-06,Month-to-month,79.41,1,0
A013773,2026-06,Month-to-month,74.35,2,0
A013774,2026-06,Month-to-month,61.53,1,0
A013775,2026-06,Month-to-month,52.08,2,0
A013776,2026-06,Month-to-month,63.9,2,0
A013777,2026-06,Month-to-month,68.53,4,1
A013778,2026-06,Month-to-month,57.67,0,0
A013779,2026-06,Month-to-month,80.21,5,0
A013780,2026-06,Month-to-month,61.56,3,0
A013781,2026-06,Month-to-month,67.82,1,0
A013782,2026-06,Month-to-month,69.31,3,0
A013783,2026-06,Month-to-month,74.54,2,0
A013784,2026-06,Month-to-month,69.57,2,0
A013785,2026-06,Month-to-month,68.34,0,0
A013786,2026-06,Month-to-month,64.16,2,0
A013787,2026-06,Month-to-month,91.84,2,0
A013788,2026-06,Month-to-month,63.26,3,0
A013789,2026-06,Month-to-month,90.02,3,0
A013790,2026-06,Month-to-month,71.16,1,0
A013791,2026-06,Month-to-month,65.4,3,0
A013792,2026-06,Month-to-month,63.28,1,0
A013793,2026-06,Month-to-month,66.5,3,0
A013794,2026-06,Month-to-month,56.71,3,0
A013795,2026-06,Month-to-month,72.07,0,0
A013796,2026-06,Month-to-month,53.57,3,1
A013797,2026-06,Month-to-month,77.36,1,0
A013798,2026-06,Month-to-month,71.05,3,0
A013799,2026-06,Month-to-month,85.29,3,0
A013800,2026-06,Month-to-month,48.85,2,0
A013801,2026-06,Month-to-month,69.54,4,0
A013802,2026-06,Month-to-month,57.76,2,0
A013803,2026-06,Month-to-month,84.7,1,0
A013804,2026-06,Month-to-month,72.66,0,0
A013805,2026-06,Month-to-month,63.8,2,0
A013806,2026-06,Month-to-month,75.47,2,0
A013807,2026-06,Month-to-month,69.85,2,1
A013808,2026-06,Month-to-month,75.61,3,0
A013809,2026-06,Month-to-month,26.02,2,0
A013810,2026-06,Month-to-month,64.37,2,0
A013811,2026-06,Month-to-month,29.61,2,0
A013812,2026-06,Month-to-month,62.03,3,0
A013813,2026-06,Month-to-month,58.2,0,1
A013814,2026-06,Month-to-month,57.49,1,0
A013815,2026-06,Month-to-month,61.95,2,0
A013816,2026-06,Month-to-month,51.4,3,0
A013817,2026-06,Month-to-month,85.49,2,0
A013818,2026-06,Month-to-month,70.1,1,0
A013819,2026-06,Month-to-month,92.12,3,0
A013820,2026-06,Month-to-month,78.9,1,0
A013821,2026-06,Month-to-month,62.56,1,0
A013822,2026-06,Month-to-month,87.84,4,0
A013823,2026-06,Month-to-month,60.38,1,0
A013824,2026-06,Month-to-month,52.04,1,0
A013825,2026-06,Month-to-month,76.03,5,0
A013826,2026-06,Month-to-month,83.71,2,0
A013827,2026-06,Month-to-month,58.29,3,0
A013828,2026-06,Month-to-month,53.51,3,0
A013829,2026-06,Month-to-month,81.67,3,0
A013830,2026-06,Month-to-month,79.1,4,0
A013831,2026-06,Month-to-month,44.61,5,0
A013832,2026-06,Month-to-month,74.12,2,0
A013833,2026-06,Month-to-month,82.16,3,0
A013834,2026-06,Month-to-month,63.66,2,0
A013835,2026-06,Month-to-month,43.31,2,0
A013836,2026-06,Month-to-month,69.33,2,0
A013837,2026-06,Month-to-month,74.46,3,1
A013838,2026-06,Month-to-month,76.57,3,0
A013839,2026-06,Month-to-month,58.27,3,0
A013840,2026-06,Month-to-month,68.31,6,0
A013841,2026-06,Month-to-month,68.17,4,0
A013842,2026-06,Month-to-month,59.73,1,0
A013843,2026-06,Month-to-month,69.72,2,0
A013844,2026-06,Month-to-month,74.54,1,0
A013845,2026-06,Month-to-month,55.38,2,0
A013846,2026-06,Month-to-month,78.01,2,0
A013847,2026-06,Month-to-month,57.38,1,0
A013848,2026-06,Month-to-month,78.64,1,0
A013849,2026-06,Month-to-month,72.82,5,0
A013850,2026-06,Month-to-month,68.43,3,0
A013851,2026-06,Month-to-month,85.97,5,0
A013852,2026-06,Month-to-month,67.56,2,0
A013853,2026-06,Month-to-month,46.66,2,0
A013854,2026-06,Month-to-month,51.74,1,0
A013855,2026-06,Month-to-month,65.37,0,0
A013856,2026-06,Month-to-month,71.42,3,0
A013857,2026-06,Month-to-month,106.91,2,0
A013858,2026-06,Month-to-month,57.14,4,0
A013859,2026-06,Month-to-month,70.93,3,0
A013860,2026-06,Month-to-month,61.68,2,0
A013861,2026-06,Month-to-month,82.46,3,0
A013862,2026-06,Month-to-month,79.63,3,0
A013863,2026-06,Month-to-month,65.34,2,0
A013864,2026-06,Month-to-month,58.47,1,0
A013865,2026-06,Month-to-month,65.3,4,0
A013866,2026-06,Month-to-month,36.68,5,0
A013867,2026-06,Month-to-month,58.1,3,0
A013868,2026-06,Month-to-month,59.01,3,0
A013869,2026-06,Month-to-month,57.37,3,0
A013870,2026-06,Month-to-month,101.56,2,1
A013871,2026-06,Month-to-month,69.89,1,0
A013872,2026-06,Month-to-month,59.24,3,0
A013873,2026-06,Month-to-month,82.92,5,0
A013874,2026-06,Month-to-month,48.98,4,0
A013875,2026-06,Month-to-month,67.28,3,0
A013876,2026-06,Month-to-month,63.51,4,0
A013877,2026-06,Month-to-month,47.34,2,0
A013878,2026-06,Month-to-month,76.29,1,0
A013879,2026-06,Month-to-month,74.87,4,0
A013880,2026-06,Month-to-month,66.44,1,0
A013881,2026-06,Month-to-month,59.08,3,0
A013882,2026-06,Month-to-month,67.32,0,0
A013883,2026-06,Month-to-month,92.67,3,0
A013884,2026-06,Month-to-month,63.37,2,0
A013885,2026-06,Month-to-month,99.24,3,0
A013886,2026-06,Month-to-month,58.99,3,0
A013887,2026-06,Month-to-month,42.95,0,0
A013888,2026-06,Month-to-month,60.27,2,0
A013889,2026-06,Month-to-month,79.24,3,0
A013890,2026-06,Month-to-month,68.39,0,0
A013891,2026-06,Month-to-month,49.49,1,0
A013892,2026-06,Month-to-month,52.12,2,0
A013893,2026-06,Month-to-month,72.2,3,0
A013894,2026-06,Month-to-month,81.35,2,0
A013895,2026-06,Month-to-month,73.57,1,0
A013896,2026-06,Month-to-month,74.19,0,0
A013897,2026-06,Month-to-month,37.41,2,0
A013898,2026-06,Month-to-month,62.63,3,0
A013899,2026-06,Month-to-month,60.87,2,0
A013900,2026-06,Month-to-month,49.31,3,0
A013901,2026-06,Month-to-month,64.26,1,0
A013902,2026-06,Month-to-month,93.93,0,0
A013903,2026-06,Month-to-month,51.37,0,0
A013904,2026-06,Month-to-month,63.2,2,0
A013905,2026-06,Month-to-month,57.61,4,0
A013906,2026-06,Month-to-month,75.65,3,0
A013907,2026-06,Month-to-month,63.82,4,0
A013908,2026-06,Month-to-month,54.1,0,0
A013909,2026-06,Month-to-month,65.56,2,0
A013910,2026-06,Month-to-month,60.23,3,0
A013911,2026-06,Month-to-month,61.58,3,0
A013912,2026-06,Month-to-month,46.84,1,0
A013913,2026-06,Month-to-month,74.1,2,0
A013914,2026-06,Month-to-month,69.31,2,0
A013915,2026-06,Month-to-month,51.52,2,0
A013916,2026-06,Month-to-month,62.37,4,0
A013917,2026-06,Month-to-month,60.96,2,0
A013918,2026-06,Month-to-month,72.53,3,0
A013919,2026-06,Month-to-month,60.28,1,0
A013920,2026-06,Month-to-month,45.96,0,0
A013921,2026-06,One-year,84.0,1,0
A013922,2026-06,One-year,87.03,0,0
A013923,2026-06,One-year,48.26,0,0
A013924,2026-06,One-year,92.07,4,0
A013925,2026-06,One-year,57.41,2,0
A013926,2026-06,One-year,80.58,1,0
A013927,2026-06,One-year,34.62,2,0
A013928,2026-06,One-year,77.81,1,0
A013929,2026-06,One-year,45.57,2,0
A013930,2026-06,One-year,66.46,1,0
A013931,2026-06,One-year,97.11,1,0
A013932,2026-06,One-year,40.79,1,0
A013933,2026-06,One-year,89.78,1,0
A013934,2026-06,One-year,59.51,1,0
A013935,2026-06,One-year,71.29,2,0
A013936,2026-06,One-year,72.6,3,1
A013937,2026-06,One-year,80.0,0,0
A013938,2026-06,One-year,74.41,0,0
A013939,2026-06,One-year,78.33,2,0
A013940,2026-06,One-year,63.19,1,0
A013941,2026-06,One-year,82.78,2,0
A013942,2026-06,One-year,70.9,1,0
A013943,2026-06,One-year,63.15,2,0
A013944,2026-06,One-year,86.31,2,0
A013945,2026-06,One-year,78.86,1,0
A013946,2026-06,One-year,56.21,0,0
A013947,2026-06,One-year,79.73,1,0
A013948,2026-06,One-year,74.09,3,0
A013949,2026-06,One-year,86.59,3,1
A013950,2026-06,One-year,86.57,2,0
A013951,2026-06,One-year,80.23,1,0
A013952,2026-06,One-year,58.72,3,0
A013953,2026-06,One-year,58.25,0,0
A013954,2026-06,One-year,91.01,1,0
A013955,2026-06,One-year,58.32,0,0
A013956,2026-06,One-year,69.62,3,0
A013957,2026-06,One-year,77.69,1,0
A013958,2026-06,One-year,72.79,3,0
A013959,2026-06,One-year,67.7,3,0
A013960,2026-06,One-year,68.49,0,1
A013961,2026-06,One-year,70.4,2,0
A013962,2026-06,One-year,83.53,0,0
A013963,2026-06,One-year,72.19,1,0
A013964,2026-06,One-year,91.99,2,0
A013965,2026-06,One-year,51.61,0,0
A013966,2026-06,One-year,42.98,2,0
A013967,2026-06,One-year,63.52,2,0
A013968,2026-06,One-year,62.66,3,0
A013969,2026-06,One-year,80.17,0,0
A013970,2026-06,One-year,48.95,3,0
A013971,2026-06,One-year,76.24,0,0
A013972,2026-06,One-year,96.83,0,0
A013973,2026-06,One-year,70.84,2,0
A013974,2026-06,One-year,115.61,3,0
A013975,2026-06,One-year,75.88,3,0
A013976,2026-06,One-year,103.51,2,0
A013977,2026-06,One-year,64.06,0,0
A013978,2026-06,One-year,66.76,3,0
A013979,2026-06,One-year,70.08,6,0
A013980,2026-06,One-year,81.77,0,0
A013981,2026-06,One-year,101.36,2,0
A013982,2026-06,One-year,48.67,2,0
A013983,2026-06,One-year,91.92,2,0
A013984,2026-06,One-year,69.14,1,0
A013985,2026-06,One-year,97.43,2,0
A013986,2026-06,One-year,90.92,1,0
A013987,2026-06,One-year,67.78,2,0
A013988,2026-06,One-year,73.08,2,0
A013989,2026-06,One-year,68.44,2,0
A013990,2026-06,One-year,76.32,2,0
A013991,2026-06,One-year,76.89,1,0
A013992,2026-06,One-year,93.94,3,0
A013993,2026-06,One-year,90.25,1,0
A013994,2026-06,One-year,55.32,3,0
A013995,2026-06,One-year,94.67,0,0
A013996,2026-06,One-year,73.31,0,0
A013997,2026-06,One-year,70.54,1,0
A013998,2026-06,One-year,98.3,0,0
A013999,2026-06,One-year,72.82,0,0
A014000,2026-06,One-year,61.21,2,0
A014001,2026-06,One-year,54.12,2,0
A014002,2026-06,One-year,75.23,3,0
A014003,2026-06,One-year,73.51,0,0
A014004,2026-06,One-year,74.47,2,0
A014005,2026-06,One-year,81.69,3,0
A014006,2026-06,One-year,71.5,0,0
A014007,2026-06,One-year,75.78,1,0
A014008,2026-06,One-year,59.42,2,0
A014009,2026-06,One-year,88.63,3,0
A014010,2026-06,One-year,90.58,3,0
A014011,2026-06,One-year,78.86,0,0
A014012,2026-06,One-year,63.38,2,0
A014013,2026-06,One-year,75.4,3,0
A014014,2026-06,One-year,86.51,1,0
A014015,2026-06,One-year,87.74,0,0
A014016,2026-06,One-year,51.12,0,0
A014017,2026-06,One-year,60.63,1,0
A014018,2026-06,One-year,69.02,2,0
A014019,2026-06,One-year,73.92,1,0
A014020,2026-06,One-year,78.58,1,0
A014021,2026-06,One-year,103.93,3,0
A014022,2026-06,One-year,61.47,0,0
A014023,2026-06,One-year,77.96,0,0
A014024,2026-06,One-year,89.42,5,0
A014025,2026-06,One-year,71.7,3,1
A014026,2026-06,One-year,85.9,3,0
A014027,2026-06,One-year,71.98,2,0
A014028,2026-06,One-year,69.85,0,0
A014029,2026-06,One-year,47.73,2,0
A014030,2026-06,One-year,76.44,0,0
A014031,2026-06,One-year,81.09,2,0
A014032,2026-06,One-year,87.55,3,0
A014033,2026-06,One-year,50.66,2,0
A014034,2026-06,One-year,78.53,2,0
A014035,2026-06,One-year,56.51,1,0
A014036,2026-06,One-year,45.56,4,0
A014037,2026-06,One-year,61.2,2,0
A014038,2026-06,One-year,84.5,3,0
A014039,2026-06,One-year,69.29,3,0
A014040,2026-06,One-year,91.84,0,0
A014041,2026-06,One-year,78.86,3,0
A014042,2026-06,One-year,84.08,0,0
A014043,2026-06,One-year,80.91,3,0
A014044,2026-06,One-year,64.05,2,0
A014045,2026-06,One-year,45.5,3,0
A014046,2026-06,One-year,88.49,2,0
A014047,2026-06,One-year,76.84,1,0
A014048,2026-06,One-year,71.63,2,0
A014049,2026-06,One-year,80.9,0,0
A014050,2026-06,One-year,76.15,0,0
A014051,2026-06,One-year,92.45,4,0
A014052,2026-06,One-year,95.42,1,0
A014053,2026-06,One-year,55.88,4,0
A014054,2026-06,One-year,62.65,2,0
A014055,2026-06,One-year,59.35,0,0
A014056,2026-06,One-year,108.65,2,0
A014057,2026-06,One-year,110.47,3,0
A014058,2026-06,One-year,101.11,3,0
A014059,2026-06,One-year,74.6,1,0
A014060,2026-06,One-year,84.98,4,0
A014061,2026-06,One-year,59.59,3,0
A014062,2026-06,One-year,69.91,2,0
A014063,2026-06,One-year,68.53,2,0
A014064,2026-06,One-year,75.74,4,0
A014065,2026-06,One-year,78.56,2,0
A014066,2026-06,One-year,68.88,2,0
A014067,2026-06,One-year,85.09,2,0
A014068,2026-06,One-year,89.35,0,0
A014069,2026-06,One-year,74.72,3,0
A014070,2026-06,One-year,73.23,1,0
A014071,2026-06,One-year,65.74,0,0
A014072,2026-06,One-year,71.88,3,0
A014073,2026-06,One-year,63.25,5,0
A014074,2026-06,One-year,59.49,2,0
A014075,2026-06,One-year,52.84,0,0
A014076,2026-06,One-year,69.89,1,0
A014077,2026-06,One-year,77.1,1,0
A014078,2026-06,One-year,79.79,1,0
A014079,2026-06,One-year,75.77,3,0
A014080,2026-06,One-year,74.62,1,0
A014081,2026-06,One-year,86.93,0,0
A014082,2026-06,One-year,59.75,2,0
A014083,2026-06,One-year,63.32,2,0
A014084,2026-06,One-year,60.26,3,0
A014085,2026-06,One-year,62.03,0,0
A014086,2026-06,One-year,49.08,4,0
A014087,2026-06,One-year,72.31,0,0
A014088,2026-06,One-year,58.15,3,0
A014089,2026-06,One-year,80.78,2,0
A014090,2026-06,One-year,60.61,1,0
A014091,2026-06,One-year,58.9,2,0
A014092,2026-06,One-year,73.28,2,0
A014093,2026-06,One-year,77.93,0,0
A014094,2026-06,One-year,63.82,2,0
A014095,2026-06,One-year,98.62,1,0
A014096,2026-06,One-year,67.25,3,0
A014097,2026-06,One-year,68.25,0,0
A014098,2026-06,One-year,106.73,0,0
A014099,2026-06,One-year,65.81,0,0
A014100,2026-06,One-year,91.39,2,0
A014101,2026-06,One-year,70.68,1,0
A014102,2026-06,One-year,60.05,0,0
A014103,2026-06,One-year,57.34,0,0
A014104,2026-06,One-year,78.33,0,1
A014105,2026-06,One-year,107.42,1,0
A014106,2026-06,One-year,72.88,3,0
A014107,2026-06,One-year,73.56,2,0
A014108,2026-06,One-year,73.82,2,0
A014109,2026-06,One-year,89.09,0,0
A014110,2026-06,One-year,78.09,1,0
A014111,2026-06,One-year,95.62,0,0
A014112,2026-06,One-year,72.93,0,0
A014113,2026-06,One-year,75.21,1,0
A014114,2026-06,One-year,101.96,3,0
A014115,2026-06,One-year,62.95,3,0
A014116,2026-06,One-year,81.2,2,0
A014117,2026-06,One-year,53.92,2,0
A014118,2026-06,One-year,90.55,0,1
A014119,2026-06,One-year,53.98,1,0
A014120,2026-06,One-year,91.83,1,0
A014121,2026-06,One-year,82.54,4,0
A014122,2026-06,One-year,86.12,3,0
A014123,2026-06,One-year,69.48,4,0
A014124,2026-06,One-year,48.42,1,0
A014125,2026-06,One-year,72.55,1,0
A014126,2026-06,One-year,48.22,3,0
A014127,2026-06,One-year,76.26,0,0
A014128,2026-06,One-year,91.34,2,0
A014129,2026-06,One-year,56.88,2,0
A014130,2026-06,One-year,85.65,2,0
A014131,2026-06,One-year,71.82,1,0
A014132,2026-06,One-year,79.69,3,0
A014133,2026-06,One-year,84.49,1,0
A014134,2026-06,One-year,48.71,0,0
A014135,2026-06,One-year,79.62,0,0
A014136,2026-06,One-year,72.33,2,0
A014137,2026-06,One-year,73.71,2,0
A014138,2026-06,One-year,67.0,2,0
A014139,2026-06,One-year,71.5,1,0
A014140,2026-06,One-year,84.17,2,0
A014141,2026-06,One-year,89.66,3,1
A014142,2026-06,One-year,74.23,1,0
A014143,2026-06,One-year,70.88,1,0
A014144,2026-06,One-year,71.54,3,0
A014145,2026-06,One-year,85.68,3,0
A014146,2026-06,One-year,78.11,0,0
A014147,2026-06,One-year,49.11,2,0
A014148,2026-06,One-year,79.13,3,1
A014149,2026-06,One-year,77.7,1,0
A014150,2026-06,One-year,95.19,0,0
A014151,2026-06,One-year,94.06,2,0
A014152,2026-06,One-year,70.16,2,0
A014153,2026-06,One-year,74.49,2,0
A014154,2026-06,One-year,69.16,0,0
