order_id,order_date,category,revenue_usd,returned,ship_days
O003421,2025-10-19,Electronics,91.98,0,5
O016247,2026-06-12,Electronics,244.11,0,3
O015293,2026-06-08,Apparel,117.4,0,2
O013578,2026-04-17,Home,90.87,0,4
O016884,2026-07-10,Apparel,88.26,0,2
O014702,2026-05-31,Electronics,170.8,0,4
O017619,2026-07-11,Electronics,128.5,0,2
O003969,2025-10-24,Home,27.42,0,2
O003822,2025-10-08,Home,74.38,0,2
O000780,2025-08-28,Electronics,8,0,2
O012981,2026-04-30,Electronics,115.97,0,1
O008944,2026-01-13,Home,119.42,0,4
O004481,2025-11-03,Apparel,71.42,0,4
O015600,2026-06-04,Apparel,58.84,1,2
O013040,2026-04-28,Electronics,176.29,0,1
O017807,2026-07-09,Electronics,133.74,0,5
O000072,2025-08-01,Apparel,76.97,0,3
O012953,2026-04-01,Electronics,189.21,0,3
O006228,2025-12-20,Apparel,41.63,0,3
O016631,2026-06-13,Home,121.93,0,3
O002487,2025-09-21,Home,120.0,0,4
O001056,2025-08-04,Home,71.41,0,5
O016883,2026-07-24,Apparel,31.82,0,3
O001630,2025-09-05,Apparel,27.03,0,3
O001281,2025-08-28,Home,92.12,0,4
O006982,2025-12-21,Electronics,129.47,0,4
O015634,2026-06-01,Apparel,26.97,0,3
O014083,2026-05-31,Apparel,100.7,0,4
O005231,2025-11-21,Electronics,80.03,1,3
O010891,2026-03-31,Apparel,46.58,1,4
O008917,2026-01-05,Home,70.84,0,4
O016668,2026-06-27,Home,21.57,0,1
O008968,2026-01-30,Home,123.93,1,4
O005442,2025-11-05,Home,94.37,0,3
O004639,2025-11-29,Apparel,26.38,0,3
O004125,2025-10-10,Home,99.23,0,3
O009224,2026-02-10,Apparel,71.82,0,4
O000351,2025-08-07,Apparel,37.63,0,6
O008856,2026-01-12,Home,122.52,0,4
O007696,2025-12-19,Home,11.42,0,4
O000424,2025-08-06,Apparel,105.59,0,2
O018237,2026-07-02,Home,105.0,0,3
O007231,2025-12-02,Home,90.88,0,4
O011552,2026-03-02,Electronics,156.56,1,2
O008353,2026-01-29,Electronics,193.86,0,5
O005446,2025-11-30,Home,84.74,0,5
O018125,2026-07-07,Home,89.7,0,5
O008831,2026-01-21,Home,115.24,0,5
O001870,2025-09-22,Apparel,69.58,0,4
O005405,2025-11-06,Home,111.81,0,3
O000300,2025-08-01,Apparel,39.62,0,4
O013714,2026-05-06,Apparel,27.17,0,3
O018308,2026-07-23,Home,68.0,0,1
O007955,2026-01-15,Apparel,93.86,0,1
O006214,2025-12-22,Apparel,37.39,0,3
O013219,2026-04-29,Electronics,89.98,0,5
O008378,2026-01-30,Electronics,75.34,0,3
O006908,2025-12-17,Electronics,8,1,3
O003336,2025-10-21,Electronics,171.51,0,2
O011674,2026-03-05,Electronics,90.62,0,4
O000610,2025-08-29,Electronics,142.33,0,3
O015796,2026-06-26,Apparel,28.49,0,5
O015360,2026-06-06,Apparel,109.67,0,2
O011565,2026-03-18,Electronics,103.95,0,4
O010628,2026-02-09,Home,128.55,0,3
O015891,2026-06-22,Electronics,13.96,0,3
O015374,2026-06-18,Apparel,33.84,0,2
O011200,2026-03-28,Apparel,65.55,0,4
O012171,2026-04-29,Apparel,42.37,0,3
O016232,2026-06-28,Electronics,97.16,0,5
O004020,2025-10-05,Home,175.8,0,2
O011504,2026-03-05,Electronics,240.25,1,5
O010714,2026-03-18,Apparel,41.42,0,3
O001718,2025-09-06,Apparel,46.16,0,3
O003680,2025-10-03,Electronics,58.64,1,2
O012269,2026-04-07,Apparel,64.94,0,2
O010544,2026-02-10,Home,108.37,0,2
O012113,2026-03-15,Home,152.4,0,2
O010927,2026-03-24,Apparel,74.3,0,3
O003809,2025-10-11,Home,8,0,4
O009936,2026-02-03,Electronics,151.07,0,3
O005819,2025-12-15,Apparel,54.85,0,3
O017860,2026-07-07,Electronics,76.87,0,2
O003706,2025-10-17,Electronics,50.05,0,4
O006335,2025-12-02,Apparel,74.44,0,3
O016330,2026-06-16,Electronics,163.19,0,2
O005690,2025-11-11,Home,68.39,0,3
O009726,2026-02-27,Apparel,74.97,0,4
O013336,2026-04-12,Home,54.94,0,3
O012281,2026-04-09,Apparel,62.4,0,1
O009880,2026-02-03,Electronics,76.34,0,4
O013198,2026-04-08,Electronics,105.35,0,5
O005714,2025-11-26,Home,83.55,0,3
O001338,2025-08-28,Home,84.6,0,4
O009150,2026-01-10,Home,128.37,0,2
O001421,2025-09-25,Apparel,52.13,0,3
O000901,2025-08-04,Electronics,116.36,0,3
O016938,2026-07-15,Apparel,58.35,0,2
O013896,2026-05-18,Apparel,41.34,0,1
O013769,2026-05-28,Apparel,106.68,0,3
O016240,2026-06-20,Electronics,221.84,0,3
O013096,2026-04-04,Electronics,228.95,0,3
O016027,2026-06-23,Electronics,196.66,0,3
O017731,2026-07-29,Electronics,185.78,0,5
O011850,2026-03-08,Home,23.99,0,3
O018067,2026-07-01,Home,87.86,0,3
O005805,2025-12-26,Apparel,81.56,0,3
O000249,2025-08-04,Apparel,77.42,0,4
O011831,2026-03-05,Home,55.07,0,3
O012662,2026-04-25,Apparel,36.87,0,1
O008947,2026-01-05,Home,137.76,0,4
O004402,2025-11-27,Apparel,63.79,1,4
O009644,2026-02-06,Apparel,39.7,0,3
O007537,2025-12-12,Home,110.6,0,3
O014462,2026-05-22,Electronics,140.12,0,5
O002511,2025-09-19,Home,85.57,0,4
O002030,2025-09-01,Electronics,156.72,0,2
O000421,2025-08-23,Apparel,138.41,1,2
O011530,2026-03-09,Electronics,192.04,0,3
O002509,2025-09-20,Home,118.84,0,2
O001871,2025-09-08,Apparel,88.41,0,2
O008873,2026-01-20,Home,76.67,0,3
O007918,2026-01-13,Apparel,54.56,1,3
O007605,2025-12-06,Home,28.45,0,4
O016817,2026-07-05,Apparel,28.49,0,2
O015793,2026-06-12,Apparel,27.48,0,2
O015959,2026-06-08,Electronics,175.49,0,2
O015767,2026-06-24,Apparel,90.79,0,1
O001087,2025-08-31,Home,51.65,0,4
O012452,2026-04-25,Apparel,32.23,0,2
O011392,2026-03-03,Electronics,46.65,0,4
O005931,2025-12-05,Apparel,16.16,0,2
O001995,2025-09-29,Electronics,246.28,0,1
O007290,2025-12-29,Home,37.08,1,1
O013280,2026-04-23,Home,106.89,0,2
O010021,2026-02-22,Electronics,212.18,0,2
O008294,2026-01-01,Apparel,57.14,0,3
O004067,2025-10-24,Home,71.72,0,4
O007849,2026-01-22,Apparel,71.85,0,3
O015102,2026-05-07,Home,82.37,0,2
O012801,2026-04-24,Electronics,186.26,0,1
O009839,2026-02-16,Electronics,172.19,0,2
O007322,2025-12-23,Home,35.95,0,4
O003753,2025-10-06,Home,25.7,0,2
O007994,2026-01-12,Apparel,59.64,0,4
O014978,2026-05-30,Home,96.86,0,3
O017185,2026-07-07,Apparel,117.79,0,3
O018073,2026-07-13,Home,86.57,0,4
O015986,2026-06-24,Electronics,98.22,0,4
O002907,2025-10-10,Apparel,82.79,1,2
O006666,2025-12-23,Electronics,121.79,0,4
O016581,2026-06-27,Home,76.64,0,4
O013813,2026-05-18,Apparel,49.1,0,2
O005870,2025-12-25,Apparel,57.0,0,1
O006414,2025-12-25,Apparel,61.99,0,3
O002980,2025-10-29,Apparel,89.83,1,4
O016679,2026-06-25,Home,62.13,0,4
O002634,2025-09-26,Home,117.61,0,2
O000777,2025-08-22,Electronics,232.63,0,2
O011793,2026-03-08,Home,131.68,0,2
O015465,2026-06-02,Apparel,70.49,0,2
O005500,2025-11-05,Home,162.82,0,2
O011100,2026-03-11,Apparel,106.23,0,4
O004059,2025-10-15,Home,242.49,0,3
O012485,2026-04-29,Apparel,58.61,1,3
O016148,2026-06-11,Electronics,199.03,0,3
O014626,2026-05-17,Electronics,202.05,0,3
O017350,2026-07-31,Apparel,72.15,0,3
O016990,2026-07-06,Apparel,69.12,0,5
O000430,2025-08-29,Apparel,83.72,0,3
O002570,2025-09-28,Home,42.55,0,2
O010795,2026-03-28,Apparel,25.78,1,4
O001710,2025-09-05,Apparel,72.51,0,4
O016140,2026-06-18,Electronics,218.57,0,4
O005945,2025-12-24,Apparel,73.49,1,2
O017625,2026-07-20,Electronics,267.59,0,4
O012718,2026-04-06,Apparel,70.85,1,3
O000284,2025-08-29,Apparel,49.02,0,3
O016783,2026-06-25,Home,136.91,0,3
O015851,2026-06-11,Apparel,108.61,0,4
O016170,2026-06-26,Electronics,208.92,0,3
O007489,2025-12-22,Home,112.11,1,5
O018364,2026-07-19,Home,79.75,0,5
O010593,2026-02-25,Home,104.3,0,4
O015275,2026-06-01,Apparel,65.56,1,2
O000302,2025-08-08,Apparel,46.88,0,3
O016855,2026-07-28,Apparel,55.55,0,4
O008431,2026-01-28,Electronics,213.3,0,3
O003020,2025-10-01,Apparel,88.81,1,4
O005308,2025-11-07,Home,84.46,0,4
O001150,2025-08-13,Home,77.07,0,6
O013369,2026-04-25,Home,112.2,0,2
O010619,2026-02-02,Home,35.42,0,3
O014615,2026-05-03,Electronics,83.74,0,4
O006176,2025-12-04,Apparel,97.63,0,2
O008976,2026-01-13,Home,77.88,0,3
O006526,2025-12-18,Electronics,268.87,0,2
O000642,2025-08-31,Electronics,87.92,0,1
O004349,2025-11-01,Apparel,85.35,0,3
O001891,2025-09-17,Electronics,157.24,0,3
O015242,2026-06-16,Apparel,63.0,0,1
O016764,2026-06-19,Home,112.89,0,3
O005630,2025-11-26,Home,104.71,0,2
O014089,2026-05-11,Apparel,75.31,0,1
O017848,2026-07-27,Electronics,233.73,0,4
O004568,2025-11-24,Apparel,27.65,0,4
O007726,2025-12-05,Home,86.7,0,3
O010945,2026-03-23,Apparel,19.04,0,2
O009284,2026-02-25,Apparel,73.39,0,3
O001598,2025-09-07,Apparel,80.58,0,4
O001925,2025-09-09,Electronics,265.82,0,1
O008293,2026-01-18,Apparel,90.52,0,3
O001388,2025-09-21,Apparel,66.68,0,3
O016040,2026-06-09,Electronics,98.95,0,2
O006280,2025-12-20,Apparel,63.49,0,3
O013967,2026-05-18,Apparel,55.41,1,3
O010007,2026-02-10,Electronics,215.9,0,2
O013858,2026-05-21,Apparel,34.44,0,3
O006076,2025-12-03,Apparel,48.99,0,4
O014097,2026-05-02,Apparel,20.91,0,5
O016579,2026-06-08,Home,80.75,0,4
O004824,2025-11-22,Electronics,170.74,0,4
O013663,2026-04-04,Home,11.4,0,3
O015509,2026-06-18,Apparel,61.06,0,3
O012523,2026-04-06,Apparel,59.1,0,2
O011551,2026-03-31,Electronics,248.52,0,3
O003237,2025-10-28,Apparel,113.58,1,3
O015320,2026-06-20,Apparel,45.91,0,2
O015991,2026-06-11,Electronics,136.33,0,6
O012362,2026-04-06,Apparel,30.83,0,3
O007777,2026-01-21,Apparel,94.09,0,3
O003458,2025-10-15,Electronics,189.37,0,5
O000438,2025-08-07,Apparel,23.16,0,2
O006432,2025-12-19,Apparel,49.5,1,3
O012142,2026-03-01,Home,104.51,0,4
O004707,2025-11-09,Apparel,39.82,0,3
O001493,2025-09-14,Apparel,21.86,1,3
O016482,2026-06-22,Home,22.94,0,3
O005310,2025-11-25,Home,123.04,0,2
O000878,2025-08-15,Electronics,239.8,0,4
O011485,2026-03-17,Electronics,161.1,1,3
O000057,2025-08-04,Apparel,67.05,0,4
O006098,2025-12-06,Apparel,58.69,0,3
O015861,2026-06-27,Apparel,108.35,0,3
O009694,2026-02-02,Apparel,39.61,0,1
O013961,2026-05-13,Apparel,75.18,0,1
O010924,2026-03-24,Apparel,62.09,0,1
O001475,2025-09-18,Apparel,8,1,3
O005543,2025-11-10,Home,43.22,0,5
O002547,2025-09-24,Home,99.3,0,3
O012107,2026-03-19,Home,96.28,0,2
O011192,2026-03-29,Apparel,52.26,0,4
O004199,2025-11-11,Apparel,39.38,0,3
O000230,2025-08-30,Apparel,20.59,0,4
O008198,2026-01-20,Apparel,64.2,1,1
O015264,2026-06-25,Apparel,58.78,0,3
O018182,2026-07-07,Home,76.22,0,1
O013297,2026-04-16,Home,12.21,0,5
O009982,2026-02-03,Electronics,102.17,0,3
O013658,2026-04-30,Home,89.11,0,4
O004677,2025-11-25,Apparel,113.86,0,5
O014265,2026-05-08,Apparel,97.93,0,3
O009371,2026-02-05,Apparel,61.54,0,1
O009121,2026-01-06,Home,141.12,0,3
O015676,2026-06-29,Apparel,66.1,1,3
O010065,2026-02-23,Electronics,198.19,0,5
O014859,2026-05-06,Home,55.69,0,3
O006576,2025-12-22,Electronics,118.1,0,2
O015860,2026-06-07,Apparel,24.79,0,4
O015865,2026-06-07,Apparel,8,0,2
O011593,2026-03-13,Electronics,112.85,0,2
O002192,2025-09-03,Electronics,58.31,0,2
O000068,2025-08-27,Apparel,39.08,0,2
O017314,2026-07-19,Apparel,31.51,0,5
O008576,2026-01-30,Electronics,80.98,1,2
O011529,2026-03-04,Electronics,44.93,1,3
O000301,2025-08-27,Apparel,57.46,0,4
O005139,2025-11-27,Electronics,183.09,0,4
O014361,2026-05-24,Electronics,249.55,0,1
O011867,2026-03-20,Home,79.37,0,4
O015801,2026-06-30,Apparel,17.72,0,4
O001657,2025-09-06,Apparel,47.87,0,2
O008302,2026-01-30,Apparel,125.63,0,4
O007034,2025-12-24,Electronics,125.34,0,3
O004323,2025-11-23,Apparel,101.18,0,3
O017451,2026-07-23,Apparel,54.75,0,2
O008098,2026-01-03,Apparel,96.37,0,3
O003850,2025-10-24,Home,67.49,0,4
O009670,2026-02-21,Apparel,45.16,1,4
O014129,2026-05-18,Apparel,68.29,0,4
O017070,2026-07-17,Apparel,63.55,0,3
O018199,2026-07-11,Home,99.99,0,3
O000623,2025-08-11,Electronics,141.19,0,5
O016078,2026-06-30,Electronics,113.19,0,4
O007198,2025-12-26,Electronics,117.34,0,3
O000098,2025-08-28,Apparel,95.77,0,1
O004100,2025-10-01,Home,96.26,0,3
O013551,2026-04-23,Home,8.8,1,3
O001438,2025-09-14,Apparel,57.3,1,2
O015562,2026-06-28,Apparel,14.83,0,4
O008109,2026-01-16,Apparel,36.54,0,5
O010562,2026-02-27,Home,162.12,0,3
O007580,2025-12-23,Home,104.7,0,3
O014870,2026-05-25,Home,113.71,0,2
O007374,2025-12-24,Home,84.45,0,4
O017214,2026-07-22,Apparel,69.72,0,3
O001371,2025-09-06,Apparel,58.53,1,2
O011139,2026-03-04,Apparel,58.22,0,5
O003304,2025-10-27,Electronics,241.39,1,6
O014114,2026-05-12,Apparel,8,0,2
O011517,2026-03-22,Electronics,69.19,0,3
O009578,2026-02-06,Apparel,107.83,1,3
O018227,2026-07-31,Home,128.35,0,5
O016378,2026-06-12,Electronics,167.37,0,3
O015246,2026-06-16,Apparel,57.11,0,2
O007769,2026-01-22,Apparel,24.32,0,2
O017774,2026-07-21,Electronics,152.28,0,3
O012353,2026-04-04,Apparel,43.97,1,4
O009706,2026-02-02,Apparel,14.57,1,5
O013973,2026-05-15,Apparel,76.13,0,1
O007739,2026-01-19,Apparel,80.82,1,3
O009162,2026-01-12,Home,115.23,0,4
O016053,2026-06-14,Electronics,132.05,0,2
O007835,2026-01-09,Apparel,75.48,0,3
O010508,2026-02-08,Home,103.21,0,1
O009654,2026-02-13,Apparel,58.32,0,4
O001579,2025-09-09,Apparel,14.54,0,3
O005586,2025-11-02,Home,103.98,0,4
O003049,2025-10-29,Apparel,75.94,0,2
O018288,2026-07-22,Home,92.15,0,2
O013515,2026-04-30,Home,38.89,0,3
O016333,2026-06-18,Electronics,28.14,0,3
O017539,2026-07-02,Electronics,76.13,0,4
O006256,2025-12-16,Apparel,25.21,0,4
O017579,2026-07-06,Electronics,118.19,0,2
O008394,2026-01-04,Electronics,185.62,0,3
O005380,2025-11-27,Home,42.15,0,4
O011168,2026-03-30,Apparel,51.33,0,5
O003298,2025-10-28,Electronics,144.77,0,3
O006567,2025-12-22,Electronics,224.51,0,3
O004619,2025-11-06,Apparel,79.84,1,3
O013577,2026-04-08,Home,79.86,0,1
O002276,2025-09-16,Electronics,148.84,0,5
O014193,2026-05-12,Apparel,82.39,0,4
O015344,2026-06-29,Apparel,49.72,0,3
O009995,2026-02-26,Electronics,18.64,0,1
O007896,2026-01-08,Apparel,45.56,0,2
O017757,2026-07-19,Electronics,155.63,0,2
O000267,2025-08-25,Apparel,56.08,0,3
O009958,2026-02-22,Electronics,170.75,0,4
O014942,2026-05-29,Home,86.33,0,3
O018390,2026-07-04,Home,102.83,0,3
O018187,2026-07-23,Home,76.76,0,5
O015315,2026-06-21,Apparel,8,0,3
O005273,2025-11-06,Electronics,126.49,0,4
O013279,2026-04-26,Home,68.98,0,2
O011256,2026-03-24,Apparel,71.59,1,2
O016350,2026-06-28,Electronics,183.82,0,4
O018404,2026-07-15,Home,86.2,0,5
O001252,2025-08-26,Home,79.4,0,3
O006172,2025-12-20,Apparel,27.61,1,4
O005523,2025-11-05,Home,83.97,0,3
O001379,2025-09-26,Apparel,72.68,0,4
O016843,2026-07-06,Apparel,49.69,0,3
O016580,2026-06-30,Home,113.89,0,4
O008464,2026-01-07,Electronics,106.6,0,2
O016800,2026-06-09,Home,144.93,0,3
O015106,2026-05-25,Home,161.35,1,2
O000670,2025-08-19,Electronics,84.51,0,4
O010387,2026-02-20,Home,83.89,0,4
O006837,2025-12-24,Electronics,175.25,0,1
O010553,2026-02-28,Home,109.69,0,2
O009655,2026-02-10,Apparel,47.56,0,3
O003047,2025-10-17,Apparel,44.36,0,2
O013061,2026-04-18,Electronics,147.94,0,4
O015003,2026-05-28,Home,66.58,0,4
O014844,2026-05-29,Home,47.53,0,2
O017937,2026-07-28,Electronics,161.96,0,1
O005919,2025-12-22,Apparel,26.81,0,3
O013507,2026-04-20,Home,99.78,0,4
O014111,2026-05-27,Apparel,60.18,0,3
O010344,2026-02-18,Home,122.41,0,2
O009122,2026-01-04,Home,22.84,0,5
O012880,2026-04-09,Electronics,224.73,0,3
O009765,2026-02-05,Apparel,70.13,0,4
O012005,2026-03-08,Home,49.48,0,2
O000554,2025-08-26,Electronics,120.55,0,4
O014008,2026-05-20,Apparel,98.12,0,3
O000729,2025-08-29,Electronics,28.45,0,3
O000982,2025-08-14,Home,75.45,0,3
O014349,2026-05-09,Electronics,109.52,0,3
O013450,2026-04-07,Home,88.01,0,2
O015137,2026-05-30,Home,125.42,0,3
O010040,2026-02-26,Electronics,223.59,0,3
O009368,2026-02-28,Apparel,69.78,0,4
O005237,2025-11-02,Electronics,282.44,0,2
O009757,2026-02-07,Apparel,8,1,2
O007892,2026-01-22,Apparel,91.52,0,2
O014897,2026-05-19,Home,65.23,0,2
O005564,2025-11-16,Home,108.05,0,4
O016149,2026-06-25,Electronics,143.41,0,3
O008238,2026-01-06,Apparel,59.2,0,2
O003141,2025-10-03,Apparel,39.08,1,3
O005933,2025-12-26,Apparel,126.51,1,2
O000607,2025-08-17,Electronics,220.1,0,4
O017676,2026-07-23,Electronics,207.77,0,4
O000070,2025-08-23,Apparel,117.56,1,4
O001588,2025-09-21,Apparel,39.69,0,3
O000413,2025-08-11,Apparel,57.49,0,3
O008299,2026-01-30,Apparel,26.57,0,1
O008652,2026-01-10,Electronics,293.16,0,1
O008559,2026-01-29,Electronics,196.92,0,3
O017845,2026-07-29,Electronics,122.9,0,5
O006475,2025-12-17,Apparel,93.3,0,4
O015577,2026-06-03,Apparel,72.87,0,3
O013715,2026-05-28,Apparel,108.24,1,3
O002098,2025-09-22,Electronics,238.18,0,3
O004181,2025-11-27,Apparel,62.59,0,5
O000222,2025-08-28,Apparel,15.44,0,2
O013469,2026-04-22,Home,110.23,0,4
O017508,2026-07-26,Electronics,183.12,0,3
O002290,2025-09-28,Electronics,218.48,0,2
O007818,2026-01-15,Apparel,110.83,0,2
O007240,2025-12-28,Home,63.03,0,5
O008035,2026-01-04,Apparel,29.8,0,4
O000285,2025-08-25,Apparel,31.61,0,2
O002956,2025-10-25,Apparel,69.73,0,4
O010104,2026-02-17,Electronics,161.1,0,3
O006836,2025-12-28,Electronics,74.35,0,3
O009889,2026-02-09,Electronics,184.68,0,2
O000050,2025-08-28,Apparel,89.2,1,4
O010414,2026-02-15,Home,105.17,0,2
O006003,2025-12-01,Apparel,71.57,0,4
O003953,2025-10-20,Home,95.16,0,1
O016462,2026-06-27,Home,121.27,0,2
O012524,2026-04-16,Apparel,66.1,1,4
O002047,2025-09-05,Electronics,211.48,0,2
O008463,2026-01-03,Electronics,227.99,0,2
O004712,2025-11-30,Apparel,25.78,0,2
O010144,2026-02-10,Electronics,232.23,0,2
O008291,2026-01-11,Apparel,86.97,0,3
O010747,2026-03-03,Apparel,8,1,4
O013003,2026-04-16,Electronics,203.5,0,3
O008662,2026-01-26,Electronics,146.29,0,5
O001616,2025-09-25,Apparel,35.36,0,2
O015523,2026-06-06,Apparel,49.73,0,3
O018140,2026-07-16,Home,75.87,0,4
O005980,2025-12-19,Apparel,27.4,0,3
O006188,2025-12-19,Apparel,76.08,1,5
O000149,2025-08-18,Apparel,79.28,0,4
O007105,2025-12-04,Electronics,105.92,0,1
O010953,2026-03-03,Apparel,84.45,0,4
O013974,2026-05-11,Apparel,50.64,0,2
O007697,2025-12-30,Home,98.06,1,3
O006262,2025-12-30,Apparel,71.46,0,6
O000761,2025-08-26,Electronics,107.33,0,5
O013152,2026-04-12,Electronics,84.93,0,2
O001643,2025-09-14,Apparel,43.52,0,4
O016650,2026-06-02,Home,86.03,1,1
O006797,2025-12-27,Electronics,83.61,0,4
O016865,2026-07-28,Apparel,83.43,0,1
O002050,2025-09-21,Electronics,163.67,0,2
O009506,2026-02-04,Apparel,79.21,0,4
O017309,2026-07-04,Apparel,75.36,0,4
O013067,2026-04-01,Electronics,293.56,1,2
O011711,2026-03-04,Electronics,153.54,0,2
O005069,2025-11-16,Electronics,148.87,0,3
O006536,2025-12-07,Electronics,175.94,0,3
O011927,2026-03-04,Home,64.09,1,4
O012323,2026-04-06,Apparel,80.98,0,5
O017443,2026-07-12,Apparel,25.16,0,4
O005618,2025-11-05,Home,137.11,0,3
O009420,2026-02-12,Apparel,103.04,1,4
O008324,2026-01-14,Apparel,137.14,0,3
O016507,2026-06-14,Home,122.75,0,3
O015211,2026-05-01,Home,81.5,0,2
O000909,2025-08-26,Electronics,160.09,1,4
O000981,2025-08-18,Home,17.36,0,4
O012078,2026-03-09,Home,106.67,1,2
O004236,2025-11-22,Apparel,90.37,0,3
O013985,2026-05-04,Apparel,29.51,0,5
O005566,2025-11-26,Home,107.6,0,3
O002373,2025-09-15,Home,99.63,0,5
O012037,2026-03-15,Home,99.18,0,4
O006967,2025-12-30,Electronics,209.43,1,4
O015933,2026-06-18,Electronics,91.54,0,4
O007141,2025-12-09,Electronics,154.39,0,3
O008070,2026-01-14,Apparel,64.3,0,5
O014381,2026-05-15,Electronics,145.1,0,1
O018148,2026-07-19,Home,165.24,0,1
O016645,2026-06-18,Home,161.7,0,2
O006173,2025-12-27,Apparel,123.76,0,3
O015255,2026-06-01,Apparel,67.91,1,3
O008536,2026-01-22,Electronics,143.9,0,3
O006744,2025-12-17,Electronics,169.59,0,5
O001196,2025-08-03,Home,122.35,0,3
O011132,2026-03-01,Apparel,69.01,0,3
O008664,2026-01-21,Electronics,233.91,0,3
O004233,2025-11-26,Apparel,81.47,0,1
O009533,2026-02-01,Apparel,51.41,0,3
O007471,2025-12-20,Home,133.93,0,2
O009836,2026-02-11,Electronics,351.16,0,2
O017701,2026-07-06,Electronics,166.19,0,2
O009408,2026-02-14,Apparel,72.05,0,3
O015903,2026-06-27,Electronics,90.95,0,1
O004469,2025-11-07,Apparel,41.77,0,4
O006868,2025-12-12,Electronics,161.13,0,1
O006664,2025-12-28,Electronics,140.02,0,6
O016365,2026-06-18,Electronics,213.76,0,3
O004520,2025-11-26,Apparel,34.97,0,3
O000175,2025-08-14,Apparel,71.58,0,3
O002253,2025-09-09,Electronics,119.96,0,3
O005075,2025-11-24,Electronics,163.05,0,2
O017886,2026-07-29,Electronics,113.59,0,3
O004513,2025-11-17,Apparel,86.71,0,4
O002494,2025-09-09,Home,58.87,0,3
O005270,2025-11-08,Electronics,136.99,0,3
O002372,2025-09-04,Home,82.78,0,4
O016282,2026-06-16,Electronics,206.67,0,4
O014143,2026-05-27,Apparel,80.11,0,4
O018200,2026-07-05,Home,145.08,0,3
O010109,2026-02-04,Electronics,40.73,0,3
O008637,2026-01-06,Electronics,213.37,0,3
O005582,2025-11-04,Home,139.06,0,3
O010540,2026-02-17,Home,59.33,0,2
O000703,2025-08-07,Electronics,231.6,0,2
O015791,2026-06-11,Apparel,37.37,0,4
O010675,2026-02-07,Home,26.09,0,4
O004358,2025-11-08,Apparel,44.02,0,4
O008770,2026-01-21,Electronics,157.32,0,1
O015369,2026-06-03,Apparel,22.63,0,2
O010142,2026-02-24,Electronics,69.51,1,3
O011052,2026-03-26,Apparel,88.43,1,4
O016976,2026-07-07,Apparel,50.78,0,2
O001854,2025-09-09,Apparel,23.46,0,3
O014814,2026-05-13,Home,151.64,0,3
O007153,2025-12-13,Electronics,200.37,1,2
O010343,2026-02-17,Home,53.25,0,3
O017959,2026-07-21,Electronics,169.55,0,3
O006210,2025-12-29,Apparel,64.37,0,4
O009029,2026-01-02,Home,132.89,0,1
O007814,2026-01-16,Apparel,25.99,0,3
O015472,2026-06-22,Apparel,57.25,0,4
O008537,2026-01-16,Electronics,97.87,0,3
O014204,2026-05-19,Apparel,72.7,0,4
O015064,2026-05-19,Home,186.75,0,4
O018388,2026-07-01,Home,57.44,0,2
O015921,2026-06-22,Electronics,150.0,0,3
O014916,2026-05-13,Home,68.37,0,2
O014558,2026-05-15,Electronics,115.92,0,4
O014967,2026-05-02,Home,80.56,0,5
O017446,2026-07-12,Apparel,96.13,0,3
O018338,2026-07-18,Home,129.02,0,2
O001697,2025-09-23,Apparel,70.21,0,4
O008219,2026-01-06,Apparel,47.87,0,3
O017890,2026-07-30,Electronics,76.88,1,3
O016503,2026-06-14,Home,35.74,0,4
O007447,2025-12-05,Home,108.85,0,4
O006817,2025-12-17,Electronics,79.94,1,4
O003364,2025-10-23,Electronics,368.25,0,1
O009776,2026-02-24,Apparel,22.38,1,3
O014908,2026-05-22,Home,45.84,0,4
O009745,2026-02-06,Apparel,61.97,0,1
O014251,2026-05-03,Apparel,35.17,0,4
O007508,2025-12-05,Home,76.17,1,3
O009076,2026-01-17,Home,76.16,0,4
O000243,2025-08-15,Apparel,60.97,1,1
O009674,2026-02-07,Apparel,23.22,0,2
O011613,2026-03-29,Electronics,244.17,0,4
O001667,2025-09-02,Apparel,84.7,0,5
O000393,2025-08-14,Apparel,34.93,0,2
O011096,2026-03-10,Apparel,47.01,0,3
O014886,2026-05-10,Home,14.82,0,3
O014540,2026-05-21,Electronics,134.31,0,2
O003093,2025-10-08,Apparel,69.3,0,3
O015397,2026-06-07,Apparel,112.09,0,2
O013707,2026-05-11,Apparel,42.86,0,4
O007794,2026-01-04,Apparel,107.9,0,2
O002492,2025-09-03,Home,83.39,0,3
O014497,2026-05-08,Electronics,186.88,0,3
O000653,2025-08-22,Electronics,184.49,0,4
O015178,2026-05-28,Home,72.07,0,3
O015715,2026-06-15,Apparel,83.06,0,3
O007638,2025-12-26,Home,58.29,0,2
O010871,2026-03-21,Apparel,64.31,0,4
O004177,2025-11-03,Apparel,69.1,0,3
O003029,2025-10-25,Apparel,89.49,0,4
O014641,2026-05-21,Electronics,180.49,0,2
O015613,2026-06-06,Apparel,42.04,0,3
O015438,2026-06-29,Apparel,73.55,0,1
O008790,2026-01-19,Electronics,82.07,0,3
O014765,2026-05-25,Electronics,189.83,0,4
O011417,2026-03-03,Electronics,147.47,0,4
O006131,2025-12-11,Apparel,51.08,0,2
O000662,2025-08-30,Electronics,76.37,0,3
O014474,2026-05-14,Electronics,172.75,0,1
