account_id,month,segment,utilization_pct,monthly_spend_usd,delinquent_30d
C010385,2026-04,Near-prime,48,521,0
C010386,2026-04,Near-prime,68,627,0
C010387,2026-04,Near-prime,79,391,0
C010388,2026-04,Near-prime,52,1018,0
C010389,2026-04,Near-prime,40,1546,0
C010390,2026-04,Near-prime,74,1274,0
C010391,2026-04,Near-prime,45,1305,0
C010392,2026-04,Near-prime,69,500,0
C010393,2026-04,Near-prime,65,1292,1
C010394,2026-04,Near-prime,25,361,0
C010395,2026-04,Near-prime,88,974,0
C010396,2026-04,Near-prime,33,671,0
C010397,2026-04,Near-prime,47,1107,1
C010398,2026-04,Near-prime,43,1627,0
C010399,2026-04,Near-prime,48,1467,0
C010400,2026-04,Near-prime,39,908,0
C010401,2026-04,Near-prime,47,1343,0
C010402,2026-04,Near-prime,29,757,0
C010403,2026-04,Near-prime,42,1368,0
C010404,2026-04,Near-prime,55,771,0
C010405,2026-04,Near-prime,46,1221,0
C010406,2026-04,Near-prime,64,439,0
C010407,2026-04,Near-prime,84,973,0
C010408,2026-04,Near-prime,73,1084,0
C010409,2026-04,Near-prime,63,1140,0
C010410,2026-04,Near-prime,41,1042,0
C010411,2026-04,Near-prime,67,794,0
C010412,2026-04,Near-prime,37,952,0
C010413,2026-04,Near-prime,50,0,0
C010414,2026-04,Near-prime,38,1735,0
C010415,2026-04,Near-prime,53,1302,0
C010416,2026-04,Near-prime,57,1003,0
C010417,2026-04,Near-prime,59,1015,1
C010418,2026-04,Near-prime,81,845,0
C010419,2026-04,Near-prime,71,2505,0
C010420,2026-04,Near-prime,51,379,0
C010421,2026-04,Near-prime,71,1488,0
C010422,2026-04,Near-prime,65,905,0
C010423,2026-04,Near-prime,35,875,0
C010424,2026-04,Near-prime,71,858,0
C010425,2026-04,Near-prime,78,416,0
C010426,2026-04,Near-prime,94,1429,0
C010427,2026-04,Near-prime,56,409,0
C010428,2026-04,Near-prime,58,1078,0
C010429,2026-04,Near-prime,51,624,0
C010430,2026-04,Near-prime,31,571,0
C010431,2026-04,Near-prime,57,466,0
C010432,2026-04,Near-prime,82,1866,0
C010433,2026-04,Near-prime,38,764,0
C010434,2026-04,Near-prime,60,1316,0
C010435,2026-04,Near-prime,66,1061,0
C010436,2026-04,Near-prime,54,769,0
C010437,2026-04,Near-prime,87,996,0
C010438,2026-04,Near-prime,38,841,0
C010439,2026-04,Near-prime,39,1270,0
C010440,2026-04,Near-prime,58,1143,0
C010441,2026-04,Near-prime,60,1110,0
C010442,2026-04,Near-prime,49,1449,0
C010443,2026-04,Near-prime,27,1065,0
C010444,2026-04,Near-prime,36,1802,0
C010445,2026-04,Near-prime,50,1352,0
C010446,2026-04,Near-prime,49,1019,0
C010447,2026-04,Near-prime,29,1759,0
C010448,2026-04,Near-prime,62,782,0
C010449,2026-04,Near-prime,63,1189,0
C010450,2026-04,Near-prime,54,1061,0
C010451,2026-04,Near-prime,54,428,0
C010452,2026-04,Near-prime,31,771,0
C010453,2026-04,Near-prime,44,354,0
C010454,2026-04,Near-prime,56,572,0
C010455,2026-04,Near-prime,83,1656,0
C010456,2026-04,Near-prime,44,1104,0
C010457,2026-04,Near-prime,27,666,0
C010458,2026-04,Near-prime,88,735,0
C010459,2026-04,Near-prime,66,345,0
C010460,2026-04,Near-prime,67,1569,0
C010461,2026-04,Near-prime,69,1103,0
C010462,2026-04,Near-prime,80,949,0
C010463,2026-04,Near-prime,89,1284,0
C010464,2026-04,Near-prime,49,1070,0
C010465,2026-04,Near-prime,34,126,0
C010466,2026-04,Near-prime,84,1360,0
C010467,2026-04,Near-prime,62,1331,0
C010468,2026-04,Near-prime,50,1291,0
C010469,2026-04,Near-prime,23,303,0
C010470,2026-04,Near-prime,54,570,0
C010471,2026-04,Near-prime,47,756,0
C010472,2026-04,Near-prime,52,873,0
C010473,2026-04,Near-prime,51,112,0
C010474,2026-04,Near-prime,34,922,0
C010475,2026-04,Near-prime,45,2567,0
C010476,2026-04,Near-prime,31,1257,0
C010477,2026-04,Near-prime,16,478,0
C010478,2026-04,Near-prime,55,772,0
C010479,2026-04,Near-prime,48,682,0
C010480,2026-04,Near-prime,65,1919,0
C010481,2026-04,Near-prime,63,947,0
C010482,2026-04,Near-prime,61,728,0
C010483,2026-04,Near-prime,52,1265,0
C010484,2026-04,Near-prime,19,1190,0
C010485,2026-04,Near-prime,51,950,1
C010486,2026-04,Near-prime,31,1534,0
C010487,2026-04,Near-prime,79,1368,0
C010488,2026-04,Near-prime,57,886,0
C010489,2026-04,Near-prime,71,1231,0
C010490,2026-04,Near-prime,50,0,0
C010491,2026-04,Near-prime,72,0,0
C010492,2026-04,Near-prime,52,1522,0
C010493,2026-04,Near-prime,63,305,0
C010494,2026-04,Near-prime,62,1593,0
C010495,2026-04,Near-prime,38,1162,0
C010496,2026-04,Near-prime,48,462,0
C010497,2026-04,Near-prime,45,153,0
C010498,2026-04,Near-prime,52,603,0
C010499,2026-04,Near-prime,37,802,0
C010500,2026-04,Near-prime,46,701,0
C010501,2026-04,Near-prime,69,1301,0
C010502,2026-04,Near-prime,43,1625,0
C010503,2026-04,Near-prime,46,1720,0
C010504,2026-04,Near-prime,69,367,0
C010505,2026-04,Near-prime,65,285,0
C010506,2026-04,Near-prime,79,1094,0
C010507,2026-04,Near-prime,11,2194,0
C010508,2026-04,Near-prime,61,1594,0
C010509,2026-04,Near-prime,57,1098,0
C010510,2026-04,Near-prime,40,1856,0
C010511,2026-04,Near-prime,77,1158,0
C010512,2026-04,Near-prime,53,1471,0
C010513,2026-04,Near-prime,52,1653,0
C010514,2026-04,Near-prime,55,1272,0
C010515,2026-04,Near-prime,32,1018,0
C010516,2026-04,Near-prime,22,1367,0
C010517,2026-04,Near-prime,61,1130,0
C010518,2026-04,Near-prime,56,1412,0
C010519,2026-04,Near-prime,51,477,0
C010520,2026-04,Near-prime,53,1432,0
C010521,2026-04,Near-prime,50,1442,0
C010522,2026-04,Near-prime,50,868,0
C010523,2026-04,Near-prime,50,1689,0
C010524,2026-04,Near-prime,76,1698,0
C010525,2026-04,Near-prime,31,1115,0
C010526,2026-04,Near-prime,75,632,0
C010527,2026-04,Near-prime,65,977,0
C010528,2026-04,Near-prime,58,1156,0
C010529,2026-04,Near-prime,66,919,0
C010530,2026-04,Near-prime,37,1029,0
C010531,2026-04,Near-prime,53,1238,0
C010532,2026-04,Near-prime,39,1163,0
C010533,2026-04,Near-prime,66,1153,0
C010534,2026-04,Near-prime,53,595,0
C010535,2026-04,Near-prime,58,890,0
C010536,2026-04,Near-prime,48,0,0
C010537,2026-04,Near-prime,53,1814,0
C010538,2026-04,Near-prime,50,744,0
C010539,2026-04,Near-prime,55,577,0
C010540,2026-04,Near-prime,66,1282,0
C010541,2026-04,Near-prime,52,1748,0
C010542,2026-04,Near-prime,56,116,0
C010543,2026-04,Near-prime,61,993,0
C010544,2026-04,Near-prime,36,205,0
C010545,2026-04,Near-prime,56,466,0
C010546,2026-04,Near-prime,35,1374,0
C010547,2026-04,Near-prime,51,1118,0
C010548,2026-04,Near-prime,59,332,1
C010549,2026-04,Near-prime,84,1068,1
C010550,2026-04,Near-prime,63,656,0
C010551,2026-04,Near-prime,58,1853,0
C010552,2026-04,Near-prime,26,1558,0
C010553,2026-04,Near-prime,45,1477,0
C010554,2026-04,Near-prime,58,137,0
C010555,2026-04,Near-prime,81,349,0
C010556,2026-04,Near-prime,51,1095,0
C010557,2026-04,Near-prime,51,1238,0
C010558,2026-04,Near-prime,54,1739,0
C010559,2026-04,Near-prime,65,1218,0
C010560,2026-04,Near-prime,64,797,0
C010561,2026-04,Near-prime,61,767,0
C010562,2026-04,Near-prime,49,1153,0
C010563,2026-04,Near-prime,20,1403,0
C010564,2026-04,Near-prime,31,1764,0
C010565,2026-04,Near-prime,24,1465,0
C010566,2026-04,Near-prime,24,1296,0
C010567,2026-04,Near-prime,43,0,0
C010568,2026-04,Near-prime,64,968,0
C010569,2026-04,Near-prime,27,808,0
C010570,2026-04,Near-prime,23,1695,0
C010571,2026-04,Near-prime,34,103,0
C010572,2026-04,Near-prime,71,397,0
C010573,2026-04,Near-prime,10,560,0
C010574,2026-04,Near-prime,62,839,0
C010575,2026-04,Near-prime,49,1002,0
C010576,2026-04,Near-prime,52,441,0
C010577,2026-04,Near-prime,76,291,0
C010578,2026-04,Near-prime,54,657,0
C010579,2026-04,Near-prime,61,757,0
C010580,2026-04,Near-prime,75,751,0
C010581,2026-04,Near-prime,51,1043,0
C010582,2026-04,Near-prime,60,1133,0
C010583,2026-04,Near-prime,68,1137,0
C010584,2026-04,Near-prime,36,1223,0
C010585,2026-04,Near-prime,32,144,0
C010586,2026-04,Near-prime,39,1762,0
C010587,2026-04,Near-prime,64,240,0
C010588,2026-04,Near-prime,15,904,0
C010589,2026-04,Near-prime,60,591,0
C010590,2026-04,Near-prime,36,973,0
C010591,2026-04,Near-prime,45,1581,0
C010592,2026-04,Near-prime,80,1937,0
C010593,2026-04,Near-prime,43,1145,0
C010594,2026-04,Near-prime,49,1620,0
C010595,2026-04,Near-prime,46,917,0
C010596,2026-04,Near-prime,63,375,0
C010597,2026-04,Near-prime,70,670,0
C010598,2026-04,Near-prime,60,1326,0
C010599,2026-04,Near-prime,45,1026,0
C010600,2026-04,Near-prime,73,1520,0
C010601,2026-04,Near-prime,60,1420,0
C010602,2026-04,Near-prime,65,765,0
C010603,2026-04,Near-prime,74,538,0
C010604,2026-04,Near-prime,51,754,0
C010605,2026-04,Near-prime,51,1315,0
C010606,2026-04,Near-prime,59,1362,0
C010607,2026-04,Near-prime,85,975,0
C010608,2026-04,Near-prime,51,370,0
C010609,2026-04,Near-prime,44,795,0
C010610,2026-04,Near-prime,66,1175,0
C010611,2026-04,Near-prime,61,1713,0
C010612,2026-04,Near-prime,35,376,0
C010613,2026-04,Near-prime,46,1282,0
C010614,2026-04,Near-prime,78,738,0
C010615,2026-04,Near-prime,51,547,0
C010616,2026-04,Near-prime,53,953,0
C010617,2026-04,Near-prime,55,1295,0
C010618,2026-04,Near-prime,48,1492,0
C010619,2026-04,Near-prime,43,1318,0
C010620,2026-04,Near-prime,71,2100,0
C010621,2026-04,Near-prime,56,780,0
C010622,2026-04,Near-prime,46,894,0
C010623,2026-04,Near-prime,59,1849,1
C010624,2026-04,Near-prime,27,292,0
C010625,2026-04,Near-prime,31,889,0
C010626,2026-04,Near-prime,40,1433,1
C010627,2026-04,Near-prime,64,522,0
C010628,2026-04,Near-prime,82,1191,0
C010629,2026-04,Near-prime,50,642,0
C010630,2026-04,Near-prime,100,1089,0
C010631,2026-04,Near-prime,60,341,0
C010632,2026-04,Near-prime,33,547,0
C010633,2026-04,Near-prime,42,584,0
C010634,2026-04,Near-prime,49,504,0
C010635,2026-04,Near-prime,41,1723,0
C010636,2026-04,Near-prime,36,852,0
C010637,2026-04,Near-prime,10,369,0
C010638,2026-04,Near-prime,28,1002,0
C010639,2026-04,Near-prime,34,1556,0
C010640,2026-04,Near-prime,47,992,0
C010641,2026-04,Near-prime,18,756,0
C010642,2026-04,Near-prime,82,2349,0
C010643,2026-04,Near-prime,51,900,0
C010644,2026-04,Near-prime,31,380,0
C010645,2026-04,Near-prime,27,1044,0
C010646,2026-04,Near-prime,86,999,0
C010647,2026-04,Near-prime,14,415,0
C010648,2026-04,Near-prime,48,175,0
C010649,2026-04,Near-prime,42,1433,0
C010650,2026-04,Near-prime,53,1316,0
C010651,2026-04,Near-prime,49,1564,0
C010652,2026-04,Near-prime,41,1034,0
C010653,2026-04,Near-prime,42,1985,0
C010654,2026-04,Near-prime,29,1002,1
C010655,2026-04,Near-prime,72,652,0
C010656,2026-04,Near-prime,37,277,0
C010657,2026-04,Near-prime,38,2103,0
C010658,2026-04,Near-prime,25,950,0
C010659,2026-04,Near-prime,19,1349,0
C010660,2026-04,Near-prime,73,512,0
C010661,2026-04,Near-prime,40,1153,0
C010662,2026-04,Near-prime,37,832,0
C010663,2026-04,Near-prime,45,1541,0
C010664,2026-04,Near-prime,42,1198,0
C010665,2026-04,Near-prime,49,1031,0
C010666,2026-04,Near-prime,24,1439,0
C010667,2026-04,Near-prime,61,326,0
C010668,2026-04,Near-prime,28,1792,0
C010669,2026-04,Near-prime,53,1472,0
C010670,2026-04,Near-prime,24,437,0
C010671,2026-04,Subprime,82,1041,0
C010672,2026-04,Subprime,65,292,0
C010673,2026-04,Subprime,78,584,0
C010674,2026-04,Subprime,81,1011,0
C010675,2026-04,Subprime,57,1154,0
C010676,2026-04,Subprime,72,0,0
C010677,2026-04,Subprime,95,838,0
C010678,2026-04,Subprime,80,854,0
C010679,2026-04,Subprime,77,766,1
C010680,2026-04,Subprime,68,163,0
C010681,2026-04,Subprime,36,1035,0
C010682,2026-04,Subprime,85,351,0
C010683,2026-04,Subprime,75,338,0
C010684,2026-04,Subprime,89,694,0
C010685,2026-04,Subprime,64,376,0
C010686,2026-04,Subprime,61,125,0
C010687,2026-04,Subprime,71,765,0
C010688,2026-04,Subprime,48,519,0
C010689,2026-04,Subprime,70,748,0
C010690,2026-04,Subprime,81,899,0
C010691,2026-04,Subprime,46,457,0
C010692,2026-04,Subprime,47,371,0
C010693,2026-04,Subprime,76,744,1
C010694,2026-04,Subprime,86,173,0
C010695,2026-04,Subprime,61,327,1
C010696,2026-04,Subprime,95,659,0
C010697,2026-04,Subprime,58,247,0
C010698,2026-04,Subprime,54,328,0
C010699,2026-04,Subprime,82,460,0
C010700,2026-04,Subprime,73,1179,0
C010701,2026-04,Subprime,79,750,0
C010702,2026-04,Subprime,91,335,0
C010703,2026-04,Subprime,49,534,0
C010704,2026-04,Subprime,83,539,1
C010705,2026-04,Subprime,67,246,0
C010706,2026-04,Subprime,50,0,1
C010707,2026-04,Subprime,62,1008,0
C010708,2026-04,Subprime,55,1020,0
C010709,2026-04,Subprime,52,645,0
C010710,2026-04,Subprime,67,484,0
C010711,2026-04,Subprime,75,667,1
C010712,2026-04,Subprime,58,396,0
C010713,2026-04,Subprime,66,692,0
C010714,2026-04,Subprime,71,335,1
C010715,2026-04,Subprime,75,906,0
C010716,2026-04,Subprime,65,0,0
C010717,2026-04,Subprime,57,756,0
C010718,2026-04,Subprime,62,831,0
C010719,2026-04,Subprime,88,859,0
C010720,2026-04,Subprime,53,997,0
C010721,2026-04,Subprime,89,415,0
C010722,2026-04,Subprime,64,739,0
C010723,2026-04,Subprime,78,395,0
C010724,2026-04,Subprime,74,563,1
C010725,2026-04,Subprime,61,309,0
C010726,2026-04,Subprime,61,726,0
C010727,2026-04,Subprime,81,810,0
C010728,2026-04,Subprime,82,559,0
C010729,2026-04,Subprime,74,1106,1
C010730,2026-04,Subprime,77,458,0
C010731,2026-04,Subprime,69,461,0
C010732,2026-04,Subprime,63,429,0
C010733,2026-04,Subprime,84,479,0
C010734,2026-04,Subprime,32,702,0
C010735,2026-04,Subprime,58,1094,0
C010736,2026-04,Subprime,65,415,1
C010737,2026-04,Subprime,68,417,0
C010738,2026-04,Subprime,93,846,0
C010739,2026-04,Subprime,95,517,1
C010740,2026-04,Subprime,54,1027,0
C010741,2026-04,Subprime,80,505,0
C010742,2026-04,Subprime,69,1119,0
C010743,2026-04,Subprime,74,906,0
C010744,2026-04,Subprime,69,775,0
C010745,2026-04,Subprime,90,663,0
C010746,2026-04,Subprime,96,976,0
C010747,2026-04,Subprime,80,384,0
C010748,2026-04,Subprime,62,843,1
C010749,2026-04,Subprime,60,750,0
C010750,2026-04,Subprime,65,1114,0
C010751,2026-04,Subprime,100,989,0
C010752,2026-04,Subprime,56,311,0
C010753,2026-04,Subprime,60,788,0
C010754,2026-04,Subprime,37,945,1
C010755,2026-04,Subprime,46,1375,1
C010756,2026-04,Subprime,89,738,0
C010757,2026-04,Subprime,48,1145,0
C010758,2026-04,Subprime,69,968,0
C010759,2026-04,Subprime,91,465,0
C010760,2026-04,Subprime,70,877,0
C010761,2026-04,Subprime,100,764,0
C010762,2026-04,Subprime,81,595,0
C010763,2026-04,Subprime,67,439,0
C010764,2026-04,Subprime,86,367,0
C010765,2026-04,Subprime,49,1038,0
C010766,2026-04,Subprime,81,464,0
C010767,2026-04,Subprime,80,73,0
C010768,2026-04,Subprime,100,427,1
C010769,2026-04,Subprime,61,209,0
C010770,2026-04,Subprime,60,904,1
C010771,2026-04,Subprime,68,903,0
C010772,2026-04,Subprime,95,380,1
C010773,2026-04,Subprime,90,875,0
C010774,2026-04,Subprime,92,775,0
C010775,2026-04,Subprime,94,363,0
C010776,2026-04,Subprime,56,644,0
C010777,2026-04,Subprime,88,519,1
C010778,2026-04,Subprime,82,505,0
C010779,2026-04,Subprime,58,595,0
C010780,2026-04,Subprime,100,920,0
C010781,2026-04,Subprime,71,594,0
C010782,2026-04,Subprime,65,388,0
C010783,2026-04,Subprime,84,549,0
C010784,2026-04,Subprime,67,779,0
C010785,2026-04,Subprime,69,452,0
C010786,2026-04,Subprime,85,678,0
C010787,2026-04,Subprime,81,857,0
C010788,2026-04,Subprime,27,1162,0
C010789,2026-04,Subprime,58,686,0
C010790,2026-04,Subprime,75,699,0
C010791,2026-04,Subprime,87,207,1
C010792,2026-04,Subprime,69,831,0
C010793,2026-04,Subprime,90,536,0
C010794,2026-04,Subprime,81,824,0
C010795,2026-04,Subprime,85,948,0
C010796,2026-04,Subprime,60,517,0
C010797,2026-04,Subprime,83,853,0
C010798,2026-04,Subprime,32,1059,0
C010799,2026-04,Subprime,84,448,0
C010800,2026-04,Subprime,50,0,0
C010801,2026-04,Subprime,57,314,0
C010802,2026-04,Subprime,95,397,0
C010803,2026-04,Subprime,79,198,0
C010804,2026-04,Subprime,86,728,0
C010805,2026-04,Subprime,55,805,1
C010806,2026-04,Subprime,68,1191,0
C010807,2026-04,Subprime,87,579,1
C010808,2026-04,Subprime,85,716,0
C010809,2026-04,Subprime,84,406,0
C010810,2026-04,Subprime,80,414,0
C010811,2026-04,Subprime,40,985,0
C010812,2026-04,Subprime,100,1284,0
C010813,2026-04,Subprime,54,0,0
C010814,2026-04,Subprime,66,789,0
C010815,2026-04,Subprime,95,788,0
C010816,2026-04,Subprime,86,165,0
C010817,2026-04,Subprime,65,620,1
C010818,2026-04,Subprime,70,806,0
C010819,2026-04,Subprime,64,555,0
C010820,2026-04,Subprime,70,782,0
C010821,2026-04,Subprime,48,351,0
C010822,2026-04,Subprime,80,706,0
C010823,2026-04,Subprime,71,624,0
C010824,2026-04,Subprime,65,926,0
C010825,2026-04,Subprime,57,1017,0
C010826,2026-04,Subprime,80,68,0
C010827,2026-04,Subprime,50,1049,0
C010828,2026-04,Subprime,100,823,0
C010829,2026-04,Subprime,49,560,0
C010830,2026-04,Subprime,84,642,0
C010831,2026-04,Subprime,65,400,0
C010832,2026-04,Subprime,100,23,0
C010833,2026-04,Subprime,59,1080,0
C010834,2026-04,Subprime,53,533,0
C010835,2026-04,Subprime,25,334,0
C010836,2026-04,Subprime,66,746,0
C010837,2026-04,Subprime,93,565,0
C010838,2026-04,Subprime,57,563,0
C010839,2026-04,Subprime,100,0,0
C010840,2026-04,Subprime,84,176,0
C010841,2026-04,Subprime,57,580,0
C010842,2026-04,Subprime,77,0,0
C010843,2026-04,Subprime,85,478,0
C010844,2026-04,Subprime,67,670,0
C010845,2026-04,Subprime,59,277,0
C010846,2026-04,Subprime,83,460,0
C010847,2026-04,Subprime,75,728,0
C010848,2026-04,Subprime,82,569,0
C010849,2026-04,Subprime,77,678,0
C010850,2026-04,Subprime,94,1205,0
C010851,2026-04,Subprime,48,739,0
C010852,2026-04,Subprime,75,1086,0
C010853,2026-04,Subprime,60,1395,1
C010854,2026-04,Subprime,58,529,0
C010855,2026-04,Subprime,64,770,1
C010856,2026-04,Subprime,100,577,0
C010857,2026-04,Subprime,48,718,0
C010858,2026-04,Subprime,100,579,0
C010859,2026-04,Subprime,64,656,0
C010860,2026-04,Subprime,98,858,0
C010861,2026-04,Subprime,70,611,0
C010862,2026-04,Subprime,77,816,0
C010863,2026-04,Subprime,40,331,1
C010864,2026-04,Subprime,48,131,0
C010865,2026-04,Subprime,83,758,0
C010866,2026-04,Subprime,79,376,0
C010867,2026-04,Subprime,74,18,0
C010868,2026-04,Subprime,83,818,0
C010869,2026-04,Subprime,80,1086,0
C010870,2026-04,Subprime,65,813,0
C010871,2026-04,Subprime,96,1084,0
C010872,2026-04,Subprime,87,1147,0
C010873,2026-04,Subprime,86,293,0
C010874,2026-04,Subprime,59,449,0
C010875,2026-04,Subprime,59,621,0
C010876,2026-04,Subprime,72,658,0
C010877,2026-04,Subprime,78,655,0
C010878,2026-04,Subprime,59,395,0
C010879,2026-04,Subprime,80,652,0
C010880,2026-04,Subprime,50,915,0
C010881,2026-04,Subprime,65,688,0
C010882,2026-04,Subprime,100,454,0
C010883,2026-04,Subprime,80,160,0
C010884,2026-04,Subprime,42,560,0
C010885,2026-04,Subprime,73,590,0
C010886,2026-04,Subprime,62,141,0
C010887,2026-04,Subprime,86,742,0
C010888,2026-04,Subprime,69,539,0
C010889,2026-04,Subprime,76,506,0
C010890,2026-04,Subprime,81,906,0
C010891,2026-04,Subprime,78,628,0
C010892,2026-04,Subprime,91,329,1
C010893,2026-04,Subprime,100,168,0
C010894,2026-04,Subprime,100,537,0
C010895,2026-04,Subprime,78,120,0
C010896,2026-04,Subprime,66,421,0
C010897,2026-04,Subprime,65,575,0
C010898,2026-04,Subprime,59,266,0
C010899,2026-04,Subprime,75,0,0
C010900,2026-04,Subprime,58,965,0
C010901,2026-04,Subprime,60,534,0
C010902,2026-04,Subprime,43,876,0
C010903,2026-04,Subprime,75,811,0
C010904,2026-04,Subprime,53,993,0
C010905,2026-04,Subprime,71,370,0
C010906,2026-04,Subprime,70,938,0
C010907,2026-04,Subprime,92,357,0
C010908,2026-04,Subprime,38,939,0
C010909,2026-04,Subprime,73,198,0
C010910,2026-04,Subprime,73,438,0
C010911,2026-04,Subprime,58,977,0
C010912,2026-04,Subprime,63,850,1
C010913,2026-04,Subprime,79,626,1
C010914,2026-04,Subprime,77,902,0
C010915,2026-04,Subprime,68,542,0
C010916,2026-04,Subprime,75,295,0
C010917,2026-04,Subprime,93,311,0
C010918,2026-04,Subprime,98,264,0
C010919,2026-04,Subprime,48,0,0
C010920,2026-04,Subprime,92,627,0
C010921,2026-04,Subprime,77,1260,0
C010922,2026-04,Subprime,100,495,0
C010923,2026-04,Subprime,82,0,0
C010924,2026-04,Subprime,60,287,0
C010925,2026-04,Subprime,61,252,0
C010926,2026-04,Subprime,72,495,1
C010927,2026-04,Subprime,65,1037,0
C010928,2026-04,Subprime,69,1083,0
C010929,2026-04,Subprime,58,579,0
C010930,2026-04,Subprime,38,0,0
C010931,2026-04,Subprime,64,467,0
C010932,2026-04,Subprime,60,869,0
C010933,2026-04,Subprime,55,330,0
C010934,2026-04,Subprime,74,565,0
C010935,2026-04,Subprime,71,1147,0
C010936,2026-04,Subprime,91,990,1
C010937,2026-04,Subprime,74,603,0
C010938,2026-04,Subprime,100,1383,0
C010939,2026-04,Subprime,71,1083,1
C010940,2026-04,Subprime,80,556,0
C010941,2026-04,Subprime,71,161,0
C010942,2026-04,Subprime,69,326,0
C010943,2026-04,Subprime,49,383,0
C010944,2026-04,Subprime,64,581,0
C010945,2026-04,Subprime,88,737,0
C010946,2026-04,Subprime,57,693,0
C010947,2026-04,Subprime,46,407,0
C010948,2026-04,Subprime,80,507,0
C010949,2026-04,Subprime,33,821,0
C010950,2026-04,Subprime,81,0,0
C010951,2026-04,Subprime,78,791,0
C010952,2026-04,Subprime,62,328,0
C010953,2026-04,Subprime,80,289,0
C010954,2026-04,Subprime,100,707,0
C010955,2026-04,Subprime,83,54,0
C010956,2026-04,Subprime,50,1009,0
C010957,2026-04,Subprime,100,518,1
C010958,2026-04,Subprime,53,357,0
C010959,2026-04,Subprime,47,809,0
C010960,2026-04,Subprime,67,740,0
C010961,2026-04,Subprime,100,1204,0
C010962,2026-04,Subprime,59,515,0
C010963,2026-04,Subprime,66,808,0
C010964,2026-04,Subprime,68,976,0
C010965,2026-04,Subprime,100,566,1
C010966,2026-04,Subprime,45,565,0
C010967,2026-04,Subprime,98,401,0
C010968,2026-04,Subprime,67,570,0
C010969,2026-04,Subprime,49,575,0
C010970,2026-04,Subprime,70,1057,0
C010971,2026-04,Subprime,58,763,0
C010972,2026-04,Subprime,57,768,1
C010973,2026-04,Subprime,66,746,0
C010974,2026-04,Subprime,53,677,0
C010975,2026-04,Subprime,66,838,0
C010976,2026-04,Subprime,45,127,0
C010977,2026-04,Subprime,61,793,0
C010978,2026-04,Subprime,61,444,0
C010979,2026-04,Subprime,49,1149,0
C010980,2026-04,Subprime,66,810,0
C010981,2026-05,Prime,20,1496,0
C010982,2026-05,Prime,1,2115,0
C010983,2026-05,Prime,16,864,0
C010984,2026-05,Prime,8,1492,0
C010985,2026-05,Prime,38,2100,0
C010986,2026-05,Prime,30,413,0
C010987,2026-05,Prime,33,1651,0
C010988,2026-05,Prime,36,1281,0
C010989,2026-05,Prime,20,1432,0
C010990,2026-05,Prime,39,1965,0
C010991,2026-05,Prime,27,2438,0
C010992,2026-05,Prime,41,1029,0
C010993,2026-05,Prime,26,2019,0
C010994,2026-05,Prime,49,360,0
C010995,2026-05,Prime,1,2019,1
C010996,2026-05,Prime,49,791,0
C010997,2026-05,Prime,38,1804,0
C010998,2026-05,Prime,37,1817,0
C010999,2026-05,Prime,32,2020,0
C011000,2026-05,Prime,46,1521,0
C011001,2026-05,Prime,27,1447,0
C011002,2026-05,Prime,60,2450,0
C011003,2026-05,Prime,23,320,0
C011004,2026-05,Prime,47,520,0
C011005,2026-05,Prime,47,1766,0
C011006,2026-05,Prime,10,687,0
C011007,2026-05,Prime,27,1054,0
C011008,2026-05,Prime,41,1499,0
C011009,2026-05,Prime,41,1353,0
C011010,2026-05,Prime,1,408,0
C011011,2026-05,Prime,30,2006,0
C011012,2026-05,Prime,48,1456,0
C011013,2026-05,Prime,47,1787,0
C011014,2026-05,Prime,14,1474,0
C011015,2026-05,Prime,53,1793,0
C011016,2026-05,Prime,7,914,0
C011017,2026-05,Prime,1,1943,0
C011018,2026-05,Prime,18,2912,0
C011019,2026-05,Prime,37,1000,0
C011020,2026-05,Prime,6,0,0
C011021,2026-05,Prime,29,523,0
C011022,2026-05,Prime,21,1760,0
C011023,2026-05,Prime,37,2065,0
C011024,2026-05,Prime,27,2281,0
C011025,2026-05,Prime,26,1666,0
C011026,2026-05,Prime,1,2983,0
C011027,2026-05,Prime,33,1842,0
C011028,2026-05,Prime,15,1191,0
C011029,2026-05,Prime,1,1709,0
C011030,2026-05,Prime,19,1094,0
C011031,2026-05,Prime,40,1515,0
C011032,2026-05,Prime,37,1694,0
C011033,2026-05,Prime,17,964,0
C011034,2026-05,Prime,19,681,0
C011035,2026-05,Prime,47,1983,0
C011036,2026-05,Prime,31,1231,0
C011037,2026-05,Prime,23,20,0
C011038,2026-05,Prime,1,1996,0
C011039,2026-05,Prime,33,2911,0
C011040,2026-05,Prime,28,2084,0
C011041,2026-05,Prime,2,1298,0
C011042,2026-05,Prime,22,1658,0
C011043,2026-05,Prime,55,2617,0
C011044,2026-05,Prime,25,1364,0
C011045,2026-05,Prime,9,2126,0
C011046,2026-05,Prime,18,2119,0
C011047,2026-05,Prime,19,758,0
C011048,2026-05,Prime,49,1992,0
C011049,2026-05,Prime,28,2587,0
C011050,2026-05,Prime,6,477,0
C011051,2026-05,Prime,2,1827,0
C011052,2026-05,Prime,6,1548,0
C011053,2026-05,Prime,41,2083,0
C011054,2026-05,Prime,28,1940,0
C011055,2026-05,Prime,1,1834,0
C011056,2026-05,Prime,30,456,0
C011057,2026-05,Prime,21,1137,0
C011058,2026-05,Prime,10,1988,0
C011059,2026-05,Prime,36,2677,0
